log_id,created_at,user_id,vip_level,char_name,rarity,origin,destination,status,gross_revenue,dispatch_cost,net_profit,time_hours,profit_per_hour,is_red_card
L02443,2026-04-17 10:00:00,U0097,3,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L02444,2026-04-28 16:00:00,U0032,0,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02445,2026-04-20 23:00:00,U0007,5,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02446,2026-04-12 06:00:00,U0024,1,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02447,2026-04-20 23:00:00,U0078,4,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L02448,2026-04-11 23:00:00,U0039,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02449,2026-04-30 12:00:00,U0010,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02450,2026-04-04 17:00:00,U0087,0,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02451,2026-04-05 07:00:00,U0063,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02452,2026-04-19 05:00:00,U0021,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02453,2026-04-11 20:00:00,U0050,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02454,2026-04-10 19:00:00,U0077,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02455,2026-04-11 19:00:00,U0002,2,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02456,2026-04-16 00:00:00,U0050,0,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02457,2026-04-21 08:00:00,U0034,4,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L02458,2026-04-20 11:00:00,U0008,0,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02459,2026-04-20 17:00:00,U0003,1,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02460,2026-04-12 21:00:00,U0054,5,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02461,2026-04-25 16:00:00,U0100,4,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02462,2026-04-12 01:00:00,U0055,2,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02463,2026-04-24 11:00:00,U0051,0,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L02464,2026-04-13 09:00:00,U0083,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02465,2026-04-08 23:00:00,U0064,3,Aria,Red,Fishing Village,Capital,Failed,0,500,-500,2,0.0,True
L02466,2026-04-28 06:00:00,U0010,3,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02467,2026-04-07 18:00:00,U0094,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02468,2026-04-18 19:00:00,U0049,0,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02469,2026-04-02 09:00:00,U0069,5,Trader,Purple,Fishing Village,Capital,Failed,0,200,-200,2,0.0,False
L02470,2026-04-18 01:00:00,U0029,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02471,2026-04-15 18:00:00,U0026,4,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02472,2026-04-16 18:00:00,U0028,3,Nyx,Gold,Capital,Black Market,Failed,0,300,-300,8,0.0,False
L02473,2026-04-01 11:00:00,U0036,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02474,2026-04-25 11:00:00,U0017,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L02475,2026-04-22 00:00:00,U0098,2,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02476,2026-04-25 12:00:00,U0045,4,Aria,Red,Capital,Mines,Failed,0,500,-500,4,0.0,True
L02477,2026-04-25 07:00:00,U0077,5,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L02478,2026-04-22 08:00:00,U0042,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02479,2026-04-03 13:00:00,U0082,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02480,2026-04-21 13:00:00,U0042,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02481,2026-04-18 17:00:00,U0015,2,Blacksmith,Blue,Capital,Mines,Failed,0,100,-100,4,0.0,False
L02482,2026-04-14 16:00:00,U0061,3,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L02483,2026-04-19 20:00:00,U0095,3,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02484,2026-04-21 04:00:00,U0098,2,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02485,2026-04-12 23:00:00,U0015,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02486,2026-04-13 05:00:00,U0024,1,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02487,2026-04-14 22:00:00,U0090,4,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02488,2026-04-27 08:00:00,U0080,1,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L02489,2026-04-16 03:00:00,U0051,0,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L02490,2026-04-15 16:00:00,U0025,0,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L02491,2026-04-28 12:00:00,U0069,5,Nyx,Gold,Capital,Black Market,Failed,0,300,-300,8,0.0,False
L02492,2026-04-15 01:00:00,U0016,3,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02493,2026-04-26 14:00:00,U0003,1,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L02494,2026-04-11 15:00:00,U0049,0,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02495,2026-04-13 17:00:00,U0098,2,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02496,2026-04-12 10:00:00,U0037,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02497,2026-04-02 14:00:00,U0090,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L02498,2026-04-19 20:00:00,U0006,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02499,2026-04-24 01:00:00,U0015,2,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02500,2026-04-03 08:00:00,U0051,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02501,2026-04-18 10:00:00,U0089,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L02502,2026-04-19 05:00:00,U0069,5,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L02503,2026-04-30 01:00:00,U0063,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02504,2026-04-09 01:00:00,U0077,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02505,2026-04-16 22:00:00,U0078,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02506,2026-04-25 21:00:00,U0058,4,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L02507,2026-04-03 19:00:00,U0069,5,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02508,2026-04-22 07:00:00,U0030,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02509,2026-04-30 08:00:00,U0031,2,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02510,2026-04-15 08:00:00,U0038,3,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02511,2026-04-11 20:00:00,U0048,3,Aria,Red,Capital,Mines,Failed,0,500,-500,4,0.0,True
L02512,2026-04-20 17:00:00,U0075,0,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02513,2026-04-25 05:00:00,U0032,0,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02514,2026-04-09 05:00:00,U0085,2,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02515,2026-04-28 22:00:00,U0021,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02516,2026-04-28 22:00:00,U0071,3,Trader,Purple,Capital,Mines,Failed,0,200,-200,4,0.0,False
L02517,2026-04-18 11:00:00,U0013,0,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02518,2026-04-04 13:00:00,U0015,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02519,2026-04-21 15:00:00,U0010,3,Nyx,Gold,Capital,Black Market,Failed,0,300,-300,8,0.0,False
L02520,2026-04-23 11:00:00,U0035,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02521,2026-04-27 08:00:00,U0031,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02522,2026-04-26 11:00:00,U0061,3,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02523,2026-04-19 19:00:00,U0088,5,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L02524,2026-04-04 03:00:00,U0066,2,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L02525,2026-04-14 01:00:00,U0091,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02526,2026-04-12 12:00:00,U0062,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02527,2026-04-07 15:00:00,U0088,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02528,2026-04-05 14:00:00,U0013,0,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L02529,2026-04-25 01:00:00,U0056,2,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02530,2026-04-12 06:00:00,U0075,0,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02531,2026-04-30 01:00:00,U0043,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02532,2026-04-11 01:00:00,U0016,3,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L02533,2026-04-06 08:00:00,U0084,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02534,2026-04-02 23:00:00,U0022,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02535,2026-04-03 13:00:00,U0067,3,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L02536,2026-04-25 07:00:00,U0025,0,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02537,2026-04-26 15:00:00,U0083,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02538,2026-04-24 07:00:00,U0058,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02539,2026-04-26 01:00:00,U0039,3,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L02540,2026-04-20 21:00:00,U0095,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02541,2026-04-10 15:00:00,U0013,0,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L02542,2026-04-14 06:00:00,U0093,1,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02543,2026-04-20 20:00:00,U0066,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02544,2026-04-22 04:00:00,U0011,0,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L02545,2026-04-20 17:00:00,U0018,1,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02546,2026-04-26 23:00:00,U0044,2,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02547,2026-04-06 13:00:00,U0058,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02548,2026-04-24 21:00:00,U0062,2,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02549,2026-04-09 01:00:00,U0069,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02550,2026-04-02 03:00:00,U0008,0,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02551,2026-04-23 00:00:00,U0052,2,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02552,2026-04-24 23:00:00,U0051,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02553,2026-04-30 12:00:00,U0031,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02554,2026-04-15 09:00:00,U0093,1,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L02555,2026-04-30 18:00:00,U0085,2,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02556,2026-04-23 14:00:00,U0023,0,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L02557,2026-04-22 17:00:00,U0028,3,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02558,2026-04-30 07:00:00,U0056,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02559,2026-04-04 23:00:00,U0056,2,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L02560,2026-04-23 02:00:00,U0069,5,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02561,2026-04-22 21:00:00,U0045,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02562,2026-04-21 23:00:00,U0024,1,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02563,2026-04-23 17:00:00,U0061,3,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02564,2026-04-12 01:00:00,U0091,5,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L02565,2026-04-24 20:00:00,U0041,1,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02566,2026-04-25 15:00:00,U0063,5,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L02567,2026-04-01 12:00:00,U0008,0,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L02568,2026-04-14 00:00:00,U0090,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L02569,2026-04-05 00:00:00,U0098,2,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02570,2026-04-04 01:00:00,U0081,0,Aria,Red,Capital,Black Market,Failed,0,500,-500,8,0.0,True
L02571,2026-04-29 17:00:00,U0035,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02572,2026-04-28 21:00:00,U0074,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02573,2026-04-10 15:00:00,U0031,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02574,2026-04-15 23:00:00,U0038,3,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02575,2026-04-09 03:00:00,U0017,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02576,2026-04-08 00:00:00,U0038,3,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02577,2026-04-29 12:00:00,U0015,2,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L02578,2026-04-18 01:00:00,U0066,2,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02579,2026-04-01 19:00:00,U0037,0,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02580,2026-04-28 18:00:00,U0086,1,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L02581,2026-04-03 20:00:00,U0012,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02582,2026-04-02 03:00:00,U0074,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02583,2026-04-02 23:00:00,U0091,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02584,2026-04-02 15:00:00,U0010,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02585,2026-04-29 02:00:00,U0081,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02586,2026-04-19 07:00:00,U0043,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02587,2026-04-28 18:00:00,U0062,2,Nyx,Gold,Capital,Black Market,Failed,0,300,-300,8,0.0,False
L02588,2026-04-30 10:00:00,U0070,3,Aria,Red,Capital,Mines,Failed,0,500,-500,4,0.0,True
L02589,2026-04-02 20:00:00,U0036,5,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02590,2026-04-13 15:00:00,U0086,1,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02591,2026-04-13 10:00:00,U0022,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L02592,2026-04-16 13:00:00,U0086,1,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02593,2026-04-22 22:00:00,U0031,2,Nyx,Gold,Capital,Black Market,Failed,0,300,-300,8,0.0,False
L02594,2026-04-18 16:00:00,U0084,5,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02595,2026-04-17 14:00:00,U0099,1,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02596,2026-04-27 17:00:00,U0074,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02597,2026-04-02 18:00:00,U0026,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L02598,2026-04-02 09:00:00,U0092,1,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02599,2026-04-29 13:00:00,U0075,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02600,2026-04-08 01:00:00,U0010,3,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02601,2026-04-20 15:00:00,U0055,2,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02602,2026-04-08 18:00:00,U0072,3,Trader,Purple,Capital,Black Market,Failed,0,200,-200,8,0.0,False
L02603,2026-04-14 14:00:00,U0090,4,Blacksmith,Blue,Fishing Village,Capital,Failed,0,100,-100,2,0.0,False
L02604,2026-04-20 10:00:00,U0073,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02605,2026-04-18 04:00:00,U0027,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02606,2026-04-27 13:00:00,U0058,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02607,2026-04-27 23:00:00,U0004,4,Trader,Purple,Fishing Village,Capital,Failed,0,200,-200,2,0.0,False
L02608,2026-04-22 11:00:00,U0083,4,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02609,2026-04-29 12:00:00,U0022,2,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02610,2026-04-02 06:00:00,U0064,3,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02611,2026-04-11 08:00:00,U0044,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L02612,2026-04-09 23:00:00,U0004,4,Trader,Purple,Fishing Village,Capital,Failed,0,200,-200,2,0.0,False
L02613,2026-04-29 14:00:00,U0035,4,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02614,2026-04-11 20:00:00,U0049,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L02615,2026-04-21 16:00:00,U0072,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02616,2026-04-02 19:00:00,U0042,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02617,2026-04-01 06:00:00,U0023,0,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L02618,2026-04-01 21:00:00,U0075,0,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02619,2026-04-18 04:00:00,U0035,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02620,2026-04-11 04:00:00,U0022,2,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L02621,2026-04-27 04:00:00,U0066,2,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02622,2026-04-17 10:00:00,U0082,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02623,2026-04-04 02:00:00,U0058,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02624,2026-04-11 03:00:00,U0071,3,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02625,2026-04-04 11:00:00,U0065,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02626,2026-04-28 15:00:00,U0063,5,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L02627,2026-04-27 08:00:00,U0048,3,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02628,2026-04-10 06:00:00,U0019,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02629,2026-04-17 07:00:00,U0054,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L02630,2026-04-20 10:00:00,U0084,5,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02631,2026-04-10 06:00:00,U0030,3,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02632,2026-04-22 11:00:00,U0066,2,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L02633,2026-04-05 10:00:00,U0009,4,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02634,2026-04-26 09:00:00,U0098,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L02635,2026-04-19 19:00:00,U0055,2,Nyx,Gold,Capital,Mines,Failed,0,300,-300,4,0.0,False
L02636,2026-04-12 04:00:00,U0011,0,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02637,2026-04-29 12:00:00,U0074,4,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L02638,2026-04-30 13:00:00,U0059,0,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L02639,2026-04-01 06:00:00,U0009,4,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02640,2026-04-24 17:00:00,U0033,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L02641,2026-04-14 07:00:00,U0051,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L02642,2026-04-16 05:00:00,U0087,0,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L02643,2026-04-11 08:00:00,U0003,1,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02644,2026-04-18 15:00:00,U0057,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L02645,2026-04-28 08:00:00,U0030,3,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L02646,2026-04-23 16:00:00,U0081,0,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L02647,2026-04-25 07:00:00,U0004,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L02648,2026-04-13 18:00:00,U0029,3,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
